Nombre,Coleccion,Fecha,Condicion,URL,result_image_side1,result_image_side2,Color,avg_pixel_value_side1,avg_pixel_value_side2
Demonic Consultation,Ice Age,1995,LP,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1445712654/1445712654.jpg,"[[[ 58  51  45]
  [ 49  42  36]
  [ 45  38  32]
  ...
  [ 74  67  61]
  [ 75  68  62]
  [ 74  67  61]]

 [[ 52  45  39]
  [ 50  43  37]
  [ 49  42  36]
  ...
  [ 75  68  62]
  [ 80  73  67]
  [ 71  64  58]]

 [[ 51  44  38]
  [ 46  39  33]
  [ 42  35  29]
  ...
  [ 54  47  41]
  [ 57  50  44]
  [ 68  61  55]]

 ...

 [[ 57  50  44]
  [ 53  47  41]
  [ 49  44  38]
  ...
  [120 122 113]
  [137 134 129]
  [ 75  70  64]]

 [[ 52  45  39]
  [ 48  39  33]
  [ 45  38  30]
  ...
  [165 165 155]
  [ 77  73  73]
  [ 71  66  60]]

 [[ 50  43  37]
  [ 56  49  43]
  [ 50  43  37]
  ...
  [ 86  85  80]
  [ 68  61  53]
  [ 73  66  58]]]","[[[ 64  63  58]
  [ 64  63  58]
  [ 61  60  55]
  ...
  [ 88  87  82]
  [ 80  79  74]
  [ 86  85  80]]

 [[ 65  63  58]
  [ 59  58  53]
  [ 57  56  51]
  ...
  [ 80  79  74]
  [ 75  74  69]
  [ 80  79  74]]

 [[ 70  68  63]
  [ 60  59  54]
  [ 63  62  57]
  ...
  [ 75  72  68]
  [ 78  78  73]
  [ 67  67  62]]

 ...

 [[ 72  71  66]
  [ 67  67  62]
  [ 69  70  64]
  ...
  [103 106 107]
  [ 92  94  90]
  [101 100  96]]

 [[ 66  65  60]
  [ 67  66  61]
  [ 69  68  63]
  ...
  [100  99  95]
  [ 98  94  91]
  [ 91  91  89]]

 [[ 65  64  59]
  [ 63  62  57]
  [ 68  67  62]
  ...
  [ 93  92  90]
  [ 89  89  87]
  [ 97  97  95]]]",2,123.59193333333333,148.40739444444444
Mox Diamond,Stronghold,1998,LP,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1465144396/1465144396.jpg,"[[[ 36  37  42]
  [ 51  52  56]
  [ 42  43  47]
  ...
  [131 108  79]
  [130 111  75]
  [133 113  78]]

 [[ 31  36  39]
  [ 41  46  49]
  [ 35  40  43]
  ...
  [117  96  67]
  [110  91  60]
  [144 125  86]]

 [[ 23  28  33]
  [ 27  32  37]
  [ 29  34  38]
  ...
  [148 141 110]
  [113  95  65]
  [125 105  75]]

 ...

 [[ 93  72  55]
  [103  85  64]
  [ 90  64  47]
  ...
  [ 20  16  17]
  [ 20  16  17]
  [ 45  40  30]]

 [[ 74  57  38]
  [ 68  49  32]
  [ 91  70  51]
  ...
  [ 20  18  19]
  [ 22  13  14]
  [ 95  83  70]]

 [[ 97  76  57]
  [ 79  57  43]
  [ 85  67  45]
  ...
  [ 25  20  21]
  [139 123 103]
  [ 15  14  12]]]","[[[ 31  48  58]
  [ 33  50  60]
  [ 42  59  69]
  ...
  [220 232 184]
  [174 185 151]
  [ 56  78  75]]

 [[ 36  53  63]
  [ 31  46  57]
  [ 39  53  68]
  ...
  [217 226 188]
  [154 172 141]
  [ 41  60  62]]

 [[ 41  58  68]
  [ 28  45  55]
  [ 32  48  63]
  ...
  [ 83  95  95]
  [ 60  79  82]
  [ 29  46  55]]

 ...

 [[ 88  81  48]
  [150 150 107]
  [185 187 137]
  ...
  [ 24  30  27]
  [ 62  62  52]
  [ 18  18  26]]

 [[160 154 113]
  [173 172 124]
  [141 138  98]
  ...
  [ 58  54  44]
  [ 16  20  25]
  [  7  12  18]]

 [[110 103  66]
  [143 139 102]
  [119 117  84]
  ...
  [ 15  19  23]
  [ 22  27  31]
  [ 10  15  21]]]",0,120.71121666666667,120.82132777777778
Mox Diamond,Stronghold,1998,LP,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1167710976/1167710976.jpg,"[[[75 81 81]
  [79 85 85]
  [78 84 84]
  ...
  [74 76 75]
  [71 73 72]
  [71 73 72]]

 [[73 79 79]
  [79 85 85]
  [78 84 84]
  ...
  [69 71 68]
  [70 72 71]
  [73 75 74]]

 [[79 85 85]
  [80 86 86]
  [79 85 85]
  ...
  [64 66 63]
  [68 70 69]
  [69 71 70]]

 ...

 [[51 52 56]
  [48 49 52]
  [45 45 51]
  ...
  [62 63 57]
  [36 36 34]
  [42 42 41]]

 [[48 49 53]
  [45 46 48]
  [42 43 48]
  ...
  [41 41 39]
  [41 41 41]
  [43 43 43]]

 [[51 52 54]
  [47 48 50]
  [45 46 48]
  ...
  [42 42 44]
  [39 39 39]
  [41 41 41]]]","[[[68 85 92]
  [67 85 89]
  [68 86 90]
  ...
  [48 62 63]
  [48 62 63]
  [49 63 64]]

 [[69 86 94]
  [67 85 89]
  [68 86 90]
  ...
  [49 63 64]
  [50 64 65]
  [50 64 65]]

 [[72 89 96]
  [70 87 94]
  [69 87 91]
  ...
  [54 68 69]
  [55 69 70]
  [51 65 66]]

 ...

 [[46 57 63]
  [47 58 62]
  [45 56 62]
  ...
  [58 62 58]
  [41 43 42]
  [36 38 37]]

 [[49 60 66]
  [42 53 59]
  [44 55 61]
  ...
  [38 40 37]
  [41 43 42]
  [40 42 41]]

 [[51 62 68]
  [46 57 63]
  [47 58 64]
  ...
  [39 41 38]
  [39 41 40]
  [41 43 42]]]",0,142.95406666666668,130.28565
Mox Diamond,Stronghold,1998,LP,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1400996848/1400996848.jpg,"[[[211 209 197]
  [227 225 213]
  [226 224 212]
  ...
  [222 222 212]
  [222 222 214]
  [221 221 213]]

 [[221 219 207]
  [228 226 214]
  [223 221 208]
  ...
  [252 252 244]
  [225 222 213]
  [234 232 225]]

 [[223 221 208]
  [211 207 196]
  [224 221 206]
  ...
  [224 219 198]
  [223 219 210]
  [216 213 208]]

 ...

 [[205 195 193]
  [183 172 168]
  [180 167 159]
  ...
  [ 77  81  82]
  [211 217 217]
  [220 220 218]]

 [[215 209 211]
  [199 191 191]
  [195 190 188]
  ...
  [199 201 195]
  [212 211 207]
  [229 228 224]]

 [[227 224 225]
  [210 208 207]
  [209 204 206]
  ...
  [231 230 223]
  [227 226 224]
  [235 234 232]]]","[[[237 233 221]
  [233 229 217]
  [223 219 207]
  ...
  [225 223 211]
  [221 219 207]
  [221 219 207]]

 [[215 211 199]
  [216 212 200]
  [217 213 201]
  ...
  [228 227 216]
  [233 231 219]
  [235 233 221]]

 [[225 219 206]
  [210 204 189]
  [220 213 197]
  ...
  [232 231 217]
  [223 221 209]
  [238 236 224]]

 ...

 [[222 214 212]
  [214 209 206]
  [190 180 178]
  ...
  [187 179 164]
  [231 228 220]
  [225 224 221]]

 [[214 209 206]
  [205 197 195]
  [223 214 215]
  ...
  [235 233 228]
  [219 217 212]
  [233 230 225]]

 [[208 200 198]
  [204 194 193]
  [217 209 207]
  ...
  [213 213 206]
  [229 228 223]
  [225 220 217]]]",0,107.5592,93.82363333333333
Mox Diamond,Stronghold,1998,LP,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/913414049/913414049.jpg,"[[[158  34  45]
  [164  42  53]
  [156  30  42]
  ...
  [168  46  57]
  [153  33  43]
  [164  47  56]]

 [[153  29  40]
  [166  44  55]
  [147  23  34]
  ...
  [158  43  50]
  [157  35  46]
  [168  47  61]]

 [[157  33  44]
  [150  27  41]
  [160  34  45]
  ...
  [164  46  59]
  [160  44  53]
  [152  37  47]]

 ...

 [[111  21  23]
  [108  22  25]
  [103  26  28]
  ...
  [ 78  43  41]
  [235 172 175]
  [240 108 126]]

 [[113  22  25]
  [113  25  27]
  [107  18  20]
  ...
  [216 146 153]
  [199  70  84]
  [247  84 108]]

 [[111  19  22]
  [115  23  27]
  [116  22  26]
  ...
  [189  55  74]
  [246  77 102]
  [245  79 103]]]","[[[208  60  84]
  [204  56  80]
  [202  50  75]
  ...
  [196  60  80]
  [188  53  69]
  [201  64  85]]

 [[202  54  78]
  [202  54  78]
  [198  51  77]
  ...
  [181  64  83]
  [187  55  73]
  [190  58  76]]

 [[202  54  78]
  [214  66  90]
  [199  56  82]
  ...
  [194 121 135]
  [178  58  79]
  [195  59  82]]

 ...

 [[154  28  40]
  [151  26  37]
  [147  27  39]
  ...
  [255 197 215]
  [234 120 155]
  [238  92 139]]

 [[151  25  37]
  [152  26  38]
  [152  26  40]
  ...
  [234 105 146]
  [255 112 158]
  [240  95 144]]

 [[154  28  40]
  [151  25  37]
  [152  25  36]
  ...
  [251 101 147]
  [250  97 147]
  [253 103 152]]]",0,107.07690555555556,126.22723333333333
Gaea's Cradle,Urza's Saga,1999,MT,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1373802694/1373802694.jpg,"[[[165 183 197]
  [166 178 200]
  [165 182 200]
  ...
  [176 181 200]
  [163 170 188]
  [171 177 191]]

 [[164 184 199]
  [158 174 203]
  [146 173 196]
  ...
  [157 160 177]
  [170 173 190]
  [177 178 196]]

 [[152 172 199]
  [137 167 198]
  [128 168 198]
  ...
  [ 40  42  55]
  [133 137 149]
  [159 161 173]]

 ...

 [[171 168 185]
  [160 165 187]
  [ 94 100 112]
  ...
  [ 36  18   8]
  [144 120 108]
  [173 151 138]]

 [[172 171 185]
  [171 178 197]
  [152 157 176]
  ...
  [139 110  92]
  [168 146 133]
  [179 161 151]]

 [[172 170 194]
  [172 178 206]
  [165 169 194]
  ...
  [168 135 120]
  [175 155 148]
  [180 162 159]]]","[[[186 191 195]
  [191 196 200]
  [200 205 209]
  ...
  [199 200 205]
  [199 200 205]
  [199 200 205]]

 [[173 182 189]
  [187 196 203]
  [216 225 232]
  ...
  [191 192 197]
  [192 193 198]
  [197 198 203]]

 [[170 180 189]
  [181 188 194]
  [181 184 191]
  ...
  [183 184 189]
  [181 182 187]
  [182 183 188]]

 ...

 [[182 182 192]
  [178 185 193]
  [171 176 182]
  ...
  [131 109  86]
  [167 151 132]
  [179 170 166]]

 [[185 185 195]
  [180 187 195]
  [176 181 190]
  ...
  [173 157 144]
  [188 176 169]
  [186 182 182]]

 [[187 187 197]
  [181 188 196]
  [179 183 194]
  ...
  [186 175 171]
  [191 186 190]
  [188 184 189]]]",4,86.19361666666667,63.628033333333335
Gaea's Cradle,Urza's Saga,1999,MT,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1381326238/1381326238.jpg,"[[[121 119 114]
  [128 129 124]
  [138 137 138]
  ...
  [181 181 183]
  [172 172 171]
  [170 169 167]]

 [[110 107 100]
  [ 99  96  89]
  [ 92  90  86]
  ...
  [204 203 208]
  [203 202 207]
  [192 192 194]]

 [[122 119 112]
  [126 123 116]
  [127 124 119]
  ...
  [166 166 166]
  [153 153 153]
  [152 152 150]]

 ...

 [[133 132 126]
  [ 23  23  24]
  [ 30  30  32]
  ...
  [ 60  56  56]
  [141 137 133]
  [132 127 124]]

 [[133 132 127]
  [ 75  74  72]
  [ 31  31  31]
  ...
  [115 111 108]
  [146 142 139]
  [125 120 116]]

 [[137 134 129]
  [122 119 114]
  [ 25  25  23]
  ...
  [113 108 104]
  [160 155 152]
  [126 121 117]]]","[[[131 129 117]
  [138 135 128]
  [186 185 180]
  ...
  [186 187 189]
  [179 180 183]
  [178 179 183]]

 [[135 133 121]
  [138 135 126]
  [167 164 159]
  ...
  [241 242 244]
  [229 230 234]
  [222 223 227]]

 [[137 135 123]
  [143 140 131]
  [149 146 137]
  ...
  [154 154 156]
  [166 166 168]
  [180 180 180]]

 ...

 [[124 121 116]
  [139 138 134]
  [ 20  21  23]
  ...
  [114 113 111]
  [122 118 117]
  [123 122 118]]

 [[126 125 120]
  [127 126 121]
  [ 50  52  51]
  ...
  [120 119 114]
  [122 121 117]
  [116 115 111]]

 [[125 125 117]
  [128 127 122]
  [118 118 116]
  ...
  [127 126 122]
  [131 130 126]
  [128 127 123]]]",4,94.96418333333334,77.90373333333334
Force of Will,Alliances,1996,NM,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1451759019/1451759019.jpg,"[[[29 28 24]
  [27 26 22]
  [31 30 28]
  ...
  [37 34 33]
  [36 32 31]
  [36 30 30]]

 [[31 28 28]
  [29 25 26]
  [31 27 26]
  ...
  [35 34 32]
  [38 34 33]
  [34 28 28]]

 [[31 28 26]
  [31 27 26]
  [29 27 25]
  ...
  [39 39 37]
  [35 32 31]
  [35 30 30]]

 ...

 [[53 48 45]
  [48 45 41]
  [43 41 37]
  ...
  [60 61 63]
  [56 57 59]
  [46 47 46]]

 [[50 45 42]
  [46 41 37]
  [45 41 38]
  ...
  [70 70 72]
  [44 44 44]
  [51 51 49]]

 [[49 44 41]
  [50 43 40]
  [51 45 42]
  ...
  [48 48 48]
  [44 42 43]
  [47 46 44]]]","[[[30 29 27]
  [34 33 31]
  [30 29 27]
  ...
  [33 32 30]
  [32 31 29]
  [32 31 29]]

 [[34 33 31]
  [29 28 26]
  [26 25 23]
  ...
  [37 36 34]
  [34 33 31]
  [35 34 32]]

 [[30 29 27]
  [26 25 23]
  [28 27 25]
  ...
  [42 41 39]
  [37 36 34]
  [36 35 33]]

 ...

 [[41 37 34]
  [45 41 38]
  [46 43 40]
  ...
  [51 52 47]
  [42 41 37]
  [48 43 40]]

 [[43 38 35]
  [50 45 42]
  [45 41 38]
  ...
  [46 47 42]
  [47 43 40]
  [50 45 42]]

 [[43 40 37]
  [46 42 39]
  [46 42 39]
  ...
  [47 47 42]
  [52 49 46]
  [51 48 44]]]",5,106.85286111111111,81.75848888888889
Force of Will,Alliances,1996,NM,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1393605966/1393605966.jpg,"[[[51 25 24]
  [52 26 25]
  [54 26 25]
  ...
  [53 28 24]
  [55 27 24]
  [51 26 22]]

 [[52 26 25]
  [51 26 24]
  [52 25 27]
  ...
  [50 25 23]
  [52 26 24]
  [54 27 23]]

 [[51 25 24]
  [50 25 21]
  [50 26 26]
  ...
  [43 24 23]
  [49 25 23]
  [51 23 20]]

 ...

 [[56 28 27]
  [56 28 27]
  [56 30 29]
  ...
  [10 14 17]
  [14 13 13]
  [48 36 36]]

 [[55 27 26]
  [55 27 26]
  [59 31 30]
  ...
  [ 7  3  7]
  [81 70 70]
  [45 26 24]]

 [[57 29 28]
  [57 29 28]
  [55 27 24]
  ...
  [63 53 52]
  [48 30 28]
  [54 29 26]]]","[[[ 55  29  28]
  [ 53  27  26]
  [ 53  27  26]
  ...
  [ 52  27  23]
  [ 53  28  24]
  [ 52  27  23]]

 [[ 50  24  23]
  [ 50  24  23]
  [ 50  24  23]
  ...
  [ 51  27  23]
  [ 50  26  22]
  [ 54  30  26]]

 [[ 53  27  26]
  [ 51  25  24]
  [ 52  26  25]
  ...
  [ 54  31  25]
  [ 54  28  25]
  [ 54  30  27]]

 ...

 [[ 56  29  31]
  [ 83  63  64]
  [ 22  15  16]
  ...
  [ 17   8  11]
  [ 29  16  20]
  [ 46  26  27]]

 [[ 57  28  28]
  [ 59  31  31]
  [164 148 148]
  ...
  [ 23  11  11]
  [ 40  22  24]
  [ 44  23  22]]

 [[ 54  28  27]
  [ 59  31  29]
  [ 51  26  23]
  ...
  [ 48  29  29]
  [ 51  27  27]
  [ 49  25  21]]]",5,113.46460555555555,67.87683333333334
Force of Will,Alliances,1996,NM,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1426395960/1426395960.jpg,"[[[34 25 28]
  [40 28 40]
  [17 16 12]
  ...
  [22 19 18]
  [ 9 14  4]
  [47 32 33]]

 [[21 24 17]
  [34 32 33]
  [18 21 13]
  ...
  [18 20  9]
  [33 27 18]
  [58 52 44]]

 [[33 31 28]
  [35 32 33]
  [41 36 40]
  ...
  [15 26 16]
  [34 27 25]
  [54 55 50]]

 ...

 [[ 0  4  3]
  [ 7  6 11]
  [ 1 12  3]
  ...
  [28 43 31]
  [66 72 68]
  [24 18 20]]

 [[ 1 13  1]
  [ 2  8  8]
  [ 0  5  0]
  ...
  [38 40 28]
  [26 32 28]
  [27 24 19]]

 [[ 0  7  0]
  [ 1 10  9]
  [19 20 18]
  ...
  [32 12 24]
  [31 34 27]
  [24 20 21]]]","[[[ 40  41  45]
  [ 33  40  39]
  [ 26  35  37]
  ...
  [ 39  41  38]
  [ 37  39  36]
  [ 40  41  39]]

 [[ 40  41  46]
  [ 37  42  45]
  [ 25  39  30]
  ...
  [ 40  39  43]
  [ 24  32  29]
  [ 22  36  28]]

 [[ 38  38  45]
  [ 31  41  39]
  [ 42  45  46]
  ...
  [ 41  44  47]
  [ 41  36  39]
  [ 27  36  28]]

 ...

 [[  1  12   3]
  [  5  15  16]
  [  2   5  11]
  ...
  [ 90 110 115]
  [ 80  95  89]
  [ 82  94  99]]

 [[ 12  22  13]
  [  5  17  12]
  [  2  11   5]
  ...
  [ 80  91  97]
  [ 58  74  73]
  [ 30  43  34]]

 [[ 11  21  13]
  [  4  14  10]
  [  7  16  16]
  ...
  [ 92  92  99]
  [ 13  23  28]
  [ 10  22  22]]]",5,122.1994611111111,128.15755555555555
City of Brass,Arabian Nights,1993,NM,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1272315841/1272315841.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [246 248 248]
  [249 250 252]
  [254 254 254]]

 [[253 253 253]
  [250 250 250]
  [242 244 241]
  ...
  [170 171 165]
  [233 234 233]
  [251 251 251]]

 ...

 [[249 249 249]
  [242 242 242]
  [ 45  49  48]
  ...
  [ 39  38  43]
  [ 54  54  54]
  [251 251 251]]

 [[254 254 254]
  [253 253 253]
  [166 168 167]
  ...
  [ 59  59  61]
  [245 245 243]
  [253 253 252]]

 [[255 255 255]
  [255 255 255]
  [253 253 253]
  ...
  [251 253 253]
  [253 253 253]
  [255 255 255]]]","[[[255 255 255]
  [254 254 254]
  [253 253 253]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [252 252 252]
  [253 253 253]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [252 252 252]
  [251 253 252]
  ...
  [228 228 228]
  [253 253 253]
  [253 253 253]]

 ...

 [[255 254 252]
  [248 250 247]
  [103 108 107]
  ...
  [ 29  35  35]
  [ 93 102 101]
  [245 249 248]]

 [[254 254 254]
  [253 253 253]
  [247 250 247]
  ...
  [ 95 101 101]
  [237 243 243]
  [253 255 254]]

 [[255 255 255]
  [255 255 255]
  [252 252 252]
  ...
  [240 246 246]
  [249 252 251]
  [254 254 254]]]",0,152.36032777777777,75.76617222222222
City of Brass,Arabian Nights,1993,NM,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1393876035/1393876035.jpg,"[[[132 142 144]
  [114 123 125]
  [ 40  48  56]
  ...
  [ 22  31  36]
  [ 93 107 110]
  [139 153 156]]

 [[121 131 130]
  [113 123 126]
  [ 71  80  89]
  ...
  [ 39  50  54]
  [146 160 163]
  [110 121 125]]

 [[ 46  51  56]
  [ 56  64  68]
  [ 69  76  81]
  ...
  [ 19  33  35]
  [ 66  77  81]
  [  2   8  14]]

 ...

 [[ 62  66  72]
  [ 10  12  19]
  [ 54  59  65]
  ...
  [199 204 198]
  [ 53  58  52]
  [ 91  93  90]]

 [[ 75  81  87]
  [ 27  32  38]
  [ 87  94 100]
  ...
  [ 36  38  35]
  [ 31  33  30]
  [ 72  74  71]]

 [[ 81  91  96]
  [ 21  28  34]
  [ 74  81  89]
  ...
  [  1   3   0]
  [  0   2   1]
  [ 84  86  81]]]","[[[ 95  96  90]
  [ 46  46  42]
  [194 206 196]
  ...
  [202 204 195]
  [130 131 122]
  [157 159 146]]

 [[ 49  50  42]
  [ 51  52  47]
  [141 146 139]
  ...
  [ 15  12   5]
  [  6   6   1]
  [ 13  12   8]]

 [[141 144 137]
  [ 63  62  58]
  [234 241 233]
  ...
  [ 66  65  60]
  [ 68  67  62]
  [ 47  46  42]]

 ...

 [[ 44  45  40]
  [ 50  51  46]
  [ 61  62  57]
  ...
  [123 111  95]
  [230 226 210]
  [ 62  57  45]]

 [[ 85  86  81]
  [143 144 139]
  [175 176 171]
  ...
  [254 253 236]
  [ 46  42  30]
  [ 71  67  55]]

 [[166 167 162]
  [ 71  72  67]
  [ 68  69  64]
  ...
  [ 85  79  67]
  [ 51  47  35]
  [208 209 195]]]",0,176.37028333333333,158.35137777777777
City of Brass,Arabian Nights,1993,NM,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/835832384/835832384.jpg,"[[[ 23 118 183]
  [ 26 121 185]
  [ 26 119 190]
  ...
  [ 33 132 197]
  [ 35 135 202]
  [ 31 132 198]]

 [[ 25 120 185]
  [ 26 121 185]
  [ 26 119 180]
  ...
  [ 39 136 204]
  [ 37 135 199]
  [ 40 136 204]]

 [[ 22 117 182]
  [ 20 115 179]
  [ 32 125 188]
  ...
  [ 43 122 178]
  [ 36 133 201]
  [ 38 133 200]]

 ...

 [[  7  69 119]
  [ 10  65 110]
  [ 11  54  91]
  ...
  [ 31  39  46]
  [ 45  94 137]
  [ 44 127 184]]

 [[  8  71 122]
  [  9  71 121]
  [  8  69 118]
  ...
  [ 57 112 152]
  [ 36 120 178]
  [ 34 125 186]]

 [[  2  68 119]
  [  9  74 125]
  [  4  73 128]
  ...
  [ 42 125 184]
  [ 37 126 186]
  [ 31 123 186]]]","[[[ 66 188 237]
  [ 66 186 238]
  [ 66 191 236]
  ...
  [ 78 190 238]
  [ 80 190 235]
  [ 71 191 234]]

 [[ 69 191 240]
  [ 70 190 242]
  [ 69 191 242]
  ...
  [ 78 180 223]
  [ 66 184 230]
  [ 69 186 227]]

 [[ 67 189 238]
  [ 71 193 242]
  [ 67 192 240]
  ...
  [ 85 156 170]
  [ 90 187 222]
  [ 78 196 237]]

 ...

 [[ 34 121 160]
  [ 29 116 159]
  [ 32 112 147]
  ...
  [ 72 102 112]
  [ 98 184 216]
  [ 76 190 229]]

 [[ 36 124 168]
  [ 27 112 159]
  [ 27 115 155]
  ...
  [100 180 212]
  [ 81 191 241]
  [ 81 197 242]]

 [[ 43 131 177]
  [ 35 123 167]
  [ 32 119 164]
  ...
  [ 80 187 232]
  [ 77 188 233]
  [ 87 199 249]]]",0,133.85604444444445,109.27105555555555
City of Brass,Arabian Nights,1993,NM,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1173718061/1173718061.jpg,"[[[165 159 161]
  [164 158 161]
  [164 158 158]
  ...
  [162 150 149]
  [162 152 151]
  [160 150 148]]

 [[165 160 161]
  [163 157 159]
  [165 159 161]
  ...
  [160 150 148]
  [161 151 150]
  [162 152 149]]

 [[164 159 161]
  [163 159 160]
  [162 158 159]
  ...
  [161 151 150]
  [161 151 150]
  [161 151 150]]

 ...

 [[ 56  46  44]
  [ 56  48  48]
  [ 52  48  47]
  ...
  [ 68  63  69]
  [ 69  64  70]
  [ 72  66  70]]

 [[ 58  45  43]
  [ 55  45  44]
  [ 59  54  52]
  ...
  [ 69  64  68]
  [ 69  63  67]
  [ 85  75  75]]

 [[ 56  45  43]
  [ 56  44  44]
  [ 56  48  46]
  ...
  [ 72  65  67]
  [ 82  73  71]
  [ 96  82  81]]]","[[[185 184 183]
  [187 186 184]
  [188 186 187]
  ...
  [187 178 170]
  [187 178 172]
  [188 179 171]]

 [[184 184 182]
  [187 186 184]
  [187 187 187]
  ...
  [188 179 170]
  [188 179 170]
  [189 180 173]]

 [[185 185 183]
  [186 186 186]
  [187 187 187]
  ...
  [187 178 171]
  [188 179 171]
  [188 179 172]]

 ...

 [[ 82  72  70]
  [ 74  68  67]
  [ 61  61  60]
  ...
  [ 97  92  93]
  [121 110 109]
  [135 121 118]]

 [[ 81  71  69]
  [ 79  69  69]
  [ 69  65  65]
  ...
  [113 103 104]
  [131 117 114]
  [135 122 116]]

 [[ 83  72  70]
  [ 81  71  69]
  [ 79  69  68]
  ...
  [128 114 112]
  [136 119 115]
  [137 122 117]]]",0,148.0252277777778,114.36872777777778
City of Brass,Arabian Nights,1993,NM,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1269567709/1269567709.jpg,"[[[ 36  48  48]
  [ 38  50  50]
  [ 43  53  54]
  ...
  [ 55  76  97]
  [ 48  66  88]
  [ 50  68  90]]

 [[ 44  54  55]
  [ 41  53  53]
  [ 46  58  58]
  ...
  [ 55  76  97]
  [ 56  76 101]
  [ 53  74  95]]

 [[ 43  51  53]
  [ 43  55  55]
  [ 33  47  47]
  ...
  [ 49  74  94]
  [ 71  97 113]
  [ 46  72  87]]

 ...

 [[ 17  23  21]
  [ 22  28  25]
  [  1   2   4]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[ 17  23  21]
  [ 20  26  24]
  [ 62  66  67]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   2]]

 [[ 15  21  19]
  [  9  18  17]
  [ 12  18  18]
  ...
  [  1   1   2]
  [  0   0   1]
  [  0   0   2]]]","[[[ 75  79  78]
  [ 69  75  73]
  [ 68  74  72]
  ...
  [ 72  89  96]
  [ 70  87  94]
  [ 71  88  95]]

 [[ 68  72  71]
  [ 67  73  71]
  [ 68  74  72]
  ...
  [ 74  93  99]
  [ 73  93  99]
  [ 79  97 104]]

 [[ 70  74  73]
  [ 70  76  74]
  [ 66  72  70]
  ...
  [ 86 105 111]
  [ 79 100 105]
  [ 84 105 110]]

 ...

 [[ 42  46  39]
  [ 35  40  34]
  [ 32  38  32]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[ 39  44  37]
  [ 35  40  34]
  [ 32  38  31]
  ...
  [  0   0   0]
  [  0   0   0]
  [  1   1   1]]

 [[ 41  46  40]
  [ 37  42  36]
  [ 36  42  35]
  ...
  [  0   0   0]
  [  0   0   0]
  [ 12  12  14]]]",0,140.1730777777778,78.8078388888889
Wheel of Fortune,Beta,1993,NM,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1456680880/1456680880.jpg,"[[[194 193 190]
  [191 190 187]
  [185 184 180]
  ...
  [191 192 190]
  [203 204 200]
  [194 195 192]]

 [[193 192 188]
  [190 189 185]
  [190 191 186]
  ...
  [206 208 206]
  [203 205 202]
  [201 203 200]]

 [[185 184 180]
  [190 189 185]
  [204 205 200]
  ...
  [195 199 199]
  [202 206 205]
  [208 210 208]]

 ...

 [[188 188 187]
  [ 63  62  66]
  [ 61  58  66]
  ...
  [ 47  42  48]
  [ 42  40  45]
  [ 61  60  61]]

 [[183 179 178]
  [167 165 166]
  [ 44  42  47]
  ...
  [ 49  45  50]
  [ 33  31  35]
  [177 177 176]]

 [[190 186 185]
  [185 183 184]
  [116 116 119]
  ...
  [ 40  38  41]
  [178 177 178]
  [180 179 178]]]","[[[ 80  85  90]
  [163 168 174]
  [186 191 195]
  ...
  [218 224 224]
  [223 228 228]
  [227 233 231]]

 [[ 48  53  57]
  [139 144 148]
  [178 186 188]
  ...
  [223 231 233]
  [223 230 232]
  [217 223 221]]

 [[153 157 156]
  [127 132 128]
  [177 183 179]
  ...
  [127 138 139]
  [206 217 217]
  [209 215 215]]

 ...

 [[190 188 191]
  [181 179 182]
  [186 184 187]
  ...
  [ 42  37  38]
  [139 135 136]
  [155 152 153]]

 [[178 176 178]
  [178 174 175]
  [186 184 185]
  ...
  [ 97  92  93]
  [183 179 179]
  [139 135 135]]

 [[170 167 167]
  [176 172 171]
  [177 173 172]
  ...
  [173 169 166]
  [178 175 171]
  [154 151 145]]]",3,142.23606666666666,116.64931111111112
